,CLAVE_CASILLA,CLAVE_ACTA,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,NOMBRE_DISTRITO,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,CASILLA,NUM_ACTA_IMPRESO,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PES,RSP,FXM,CI,PAN-PRI-PRD,PAN-PRI,PAN-PRD,PRI-PRD,PVEM-PT-MORENA,PVEM-PT,PVEM-MORENA,PT-MORENA,CANDIDATO/A NO REGISTRADO/A,VOTOS NULOS,TOTAL_VOTOS_CALCULADOS,LISTA_NOMINAL_CASILLA,OBSERVACIONES,MECANISMOS_TRASLADO,FECHA_HORA
26029,'090852C0300',090852C030029144,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,852,3,C,0,Urbana,2,20,22,14,11,7,9,161,15,3,2,0,1,0,0,0,0,0,0,0,0,15,280,718,Recuento (Para recuento (SRA)),I,09/06/2021 17:06:27
26030,'090852C0400',090852C040029145,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,852,4,C,0,Urbana,2,18,18,13,11,10,8,183,18,4,6,0,1,1,0,1,0,0,0,0,0,12,304,718,Recuento (Para recuento (SRA)),I,09/06/2021 17:06:54
26031,'090853B0100',090853B010034613,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,853,1,B,0,Urbana,2,30,23,10,12,13,6,163,16,4,8,0,0,0,0,0,0,0,0,0,0,19,304,657,Cotejo (Levantada en Casilla),I,09/06/2021 11:06:36
26032,'090853C0100',090853C010029146,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,853,1,C,0,Urbana,2,30,33,19,6,6,5,166,33,4,4,0,0,1,0,0,0,0,0,0,0,15,322,656,Recuento (Para recuento (SRA)),I,09/06/2021 18:06:17
26033,'090854B0100',090854B010034614,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,854,1,B,0,Urbana,2,20,24,12,16,5,10,119,22,1,13,0,1,0,0,0,0,0,0,0,2,14,259,546,Recuento (Para recuento (SRA)),I,09/06/2021 17:06:56
26034,'090854C0100',090854C010035875,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,854,1,C,0,Urbana,2,33,27,11,7,5,13,126,18,4,8,0,2,0,0,0,0,0,0,0,0,12,266,545,Recuento (Para recuento (SRA)),I,09/06/2021 18:06:52
26035,'090854C0200',090854C020035876,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,854,2,C,0,Urbana,2,26,32,7,9,5,6,131,18,2,5,0,3,2,2,1,0,0,0,0,0,11,260,545,Recuento (Para recuento (SRA)),I,09/06/2021 18:06:55
26036,'090855B0100',090855B010034615,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,855,1,B,0,Urbana,2,51,45,26,14,7,9,166,14,6,11,0,3,0,0,0,0,0,0,0,0,11,363,729,Recuento (Para recuento (SRA)),I,09/06/2021 18:06:27
26037,'090855C0100',090855C010029147,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,855,1,C,0,Urbana,2,36,30,14,11,4,9,190,24,6,3,0,1,2,1,1,0,0,0,0,0,6,338,729,Recuento (Para recuento (SRA)),I,09/06/2021 18:06:36
26038,'090856B0100',090856B010034616,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,856,1,B,0,Urbana,2,29,17,21,5,2,7,142,20,5,1,0,1,0,0,0,0,0,0,0,0,4,254,554,Cotejo (Levantada en Casilla),I,09/06/2021 11:06:12
26039,'090856C0100',090856C010035877,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,856,1,C,0,Urbana,2,30,21,19,11,4,13,140,13,4,4,0,1,1,0,0,0,0,0,0,1,11,273,554,Recuento (Para recuento (SRA)),I,09/06/2021 21:06:07
26040,'090856C0200',090856C020029148,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,856,2,C,0,Urbana,2,22,24,13,10,6,7,147,28,4,1,0,0,0,0,0,0,0,0,0,1,18,281,553,Recuento (Para recuento (SRA)),I,09/06/2021 18:06:15
26041,'090857B0100',090857B010034617,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,857,1,B,0,Urbana,2,31,29,22,5,3,6,127,12,1,11,0,1,0,0,0,0,0,0,0,0,7,255,506,Recuento (Para recuento (SRA)),I,09/06/2021 18:06:48
26042,'090857C0100',090857C010035878,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,857,1,C,0,Urbana,2,23,21,14,9,2,9,154,9,0,5,0,1,1,0,0,0,0,0,0,1,2,251,506,Recuento (Para recuento (SRA)),I,09/06/2021 19:06:48
26043,'090857C0200',090857C020035879,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,857,2,C,0,Urbana,2,16,24,11,4,6,10,117,12,3,5,0,0,1,0,0,0,0,0,0,0,8,217,506,Recuento (Para recuento (SRA)),I,09/06/2021 19:06:11
26044,'090858B0100',090858B010034618,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,858,1,B,0,Urbana,2,12,15,20,5,2,7,140,16,6,3,0,0,0,0,0,0,0,0,0,0,17,243,640,Cotejo (Levantada en Casilla),I,09/06/2021 11:06:14
26045,'090858C0100',090858C010035880,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,858,1,C,0,Urbana,2,18,22,30,6,4,2,156,13,5,3,0,0,0,0,0,0,0,0,0,0,5,264,640,Cotejo (Levantada en Casilla),I,09/06/2021 11:06:54
26046,'090859B0100',090859B010034619,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,859,1,B,0,Urbana,2,16,18,17,9,3,2,146,16,4,5,0,1,0,0,0,0,0,0,0,0,13,250,667,Recuento (Para recuento (SRA)),I,09/06/2021 19:06:34
26047,'090859C0100',090859C010035881,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,859,1,C,0,Urbana,2,14,18,23,9,9,5,160,7,1,7,0,1,0,0,1,0,0,0,0,0,9,264,667,Recuento (Para recuento (SRA)),I,09/06/2021 19:06:11
26048,'090859C0200',090859C020035882,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,859,2,C,0,Urbana,2,10,23,21,12,5,4,166,9,1,5,0,0,0,0,0,0,0,0,0,1,11,268,666,Recuento (Para recuento (SRA)),I,09/06/2021 19:06:29
26049,'090859C0300',090859C030035883,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,859,3,C,0,Urbana,2,22,6,10,13,3,3,170,9,5,5,0,0,0,0,0,0,0,0,0,0,13,259,666,Recuento (Para recuento (SRA)),I,09/06/2021 19:06:58
26050,'090860B0100',090860B010034620,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,860,1,B,0,Urbana,2,15,13,15,14,3,5,137,11,3,2,0,0,0,0,0,0,0,0,0,1,13,232,576,Cotejo (Levantada en Casilla),I,09/06/2021 11:06:06
26051,'090860C0100',090860C010035884,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,860,1,C,0,Urbana,2,13,10,17,14,3,9,124,15,3,3,0,0,0,0,1,0,0,0,0,0,9,221,576,Recuento (Para recuento (SRA)),I,09/06/2021 19:06:14
26052,'090860C0200',090860C020029149,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,860,2,C,0,Urbana,2,4,15,17,11,5,4,144,10,3,5,0,0,0,0,0,0,0,0,0,0,8,226,576,Cotejo (Levantada en Casilla),I,09/06/2021 11:06:40
26053,'090860C0300',090860C030029150,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,860,3,C,0,Urbana,2,7,14,22,12,3,5,143,13,7,6,0,2,0,1,0,0,0,0,0,0,7,242,576,Recuento (Para recuento (SRA)),I,09/06/2021 19:06:19
26054,'090861B0100',090861B010034621,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,861,1,B,0,Urbana,2,35,32,12,11,10,7,192,12,3,11,0,1,1,1,0,0,0,0,0,0,11,339,696,Cotejo (Levantada en Casilla),I,09/06/2021 11:06:34
26055,'090861C0100',090861C010029151,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,861,1,C,0,Urbana,2,44,34,18,9,9,6,178,7,1,5,0,2,0,0,1,0,0,0,0,1,19,334,695,Cotejo (Levantada en Casilla),I,09/06/2021 11:06:41
26056,'090862B0100',090862B010034622,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,862,1,B,0,Urbana,2,55,30,12,8,5,5,163,12,5,10,0,0,0,0,0,0,0,0,0,0,9,314,634,Recuento (Para recuento (SRA)),I,09/06/2021 19:06:13
26057,'090863B0100',090863B010034623,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,863,1,B,0,Urbana,2,32,23,16,9,6,7,184,17,6,6,0,0,0,0,0,0,0,0,0,0,17,323,669,Recuento (Para recuento (SRA)),I,10/06/2021 00:06:56
26058,'090863C0100',090863C010035885,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,863,1,C,0,Urbana,2,38,27,9,6,7,9,158,15,1,10,0,3,2,0,0,0,0,0,0,0,11,296,668,Recuento (Para recuento (SRA)),I,09/06/2021 19:06:35
26059,'090864B0100',090864B010034624,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,864,1,B,0,Urbana,2,25,23,9,6,5,6,173,19,2,12,0,0,0,0,0,0,0,0,0,0,7,287,686,Cotejo (Levantada en Casilla),I,09/06/2021 11:06:59
26060,'090864C0100',090864C010035886,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,864,1,C,0,Urbana,2,13,21,19,9,6,8,181,22,1,7,0,1,0,0,0,0,0,0,0,1,8,297,686,Cotejo (Levantada en Casilla),I,09/06/2021 11:06:30
26061,'090865B0100',090865B010034625,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,865,1,B,0,Urbana,2,17,17,14,11,3,6,147,11,8,2,0,0,0,0,0,0,0,0,0,0,13,249,707,Recuento (Para recuento (SRA)),I,09/06/2021 19:06:24
26062,'090865C0100',090865C010029152,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,865,1,C,0,Urbana,2,19,25,17,2,8,9,160,16,3,5,0,0,0,0,0,0,0,0,0,0,14,278,707,Recuento (Para recuento (SRA)),I,09/06/2021 19:06:22
26063,'090865C0200',090865C020029153,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,865,2,C,0,Urbana,2,11,18,22,9,5,7,142,24,3,6,0,0,0,1,0,0,0,0,0,0,11,259,707,Recuento (Para recuento (SRA)),I,10/06/2021 00:06:45
26064,'090865C0800',090865C080029159,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,865,8,C,0,Urbana,2,19,22,13,9,4,6,154,18,1,9,0,0,0,0,0,0,0,0,0,0,7,262,706,Recuento (Para recuento (SRA)),I,09/06/2021 20:06:39
26065,'090865C0700',090865C070029158,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,865,7,C,0,Urbana,2,10,28,3,4,7,5,150,10,3,3,0,1,1,0,0,0,0,0,0,0,11,236,707,Recuento (Para recuento (SRA)),I,09/06/2021 20:06:56
26066,'090865C0600',090865C060029157,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,865,6,C,0,Urbana,2,14,17,26,6,10,7,153,10,6,2,0,1,1,0,0,0,0,0,0,0,19,272,707,Recuento (Para recuento (SRA)),I,09/06/2021 20:06:34
26067,'090865C0500',090865C050029156,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,865,5,C,0,Urbana,2,18,23,13,4,3,6,145,18,3,9,0,2,1,0,0,0,0,0,0,0,9,254,707,Recuento (Para recuento (SRA)),I,09/06/2021 20:06:03
26068,'090865C0400',090865C040029155,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,865,4,C,0,Urbana,2,27,26,24,6,3,2,130,12,1,8,0,0,2,0,0,0,0,0,0,0,17,258,707,Recuento (Para recuento (SRA)),I,09/06/2021 19:06:37
26069,'090865C0300',090865C030029154,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,865,3,C,0,Urbana,2,21,29,22,6,2,9,141,15,4,6,0,3,1,0,0,0,0,0,0,0,8,267,707,Cotejo (Levantada en Casilla),I,09/06/2021 11:06:05
26070,'090866B0100',090866B010034783,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,866,1,B,0,Urbana,2,24,27,22,12,3,6,195,23,5,13,0,3,1,0,1,0,0,0,0,0,15,350,701,Recuento (Para recuento (SRA)),I,09/06/2021 20:06:03
26071,'090866C0100',090866C010029160,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,866,1,C,0,Urbana,2,24,37,13,7,2,17,174,25,5,12,0,1,0,0,1,0,0,0,0,0,18,336,701,Recuento (Para recuento (SRA)),I,09/06/2021 20:06:45
26072,'090867B0100',090867B010034784,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,867,1,B,0,Urbana,2,25,21,12,4,4,11,152,15,4,3,0,2,0,0,0,0,0,0,0,0,11,264,640,Recuento (Para recuento (SRA)),I,09/06/2021 20:06:57
26073,'090867C0100',090867C010029161,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,867,1,C,0,Urbana,2,23,15,12,18,5,10,170,13,3,5,0,0,0,0,1,0,0,0,0,0,11,286,639,Recuento (Para recuento (SRA)),I,09/06/2021 20:06:32
26074,'090868B0100',090868B010034785,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,868,1,B,0,Urbana,2,28,27,16,10,5,6,104,10,1,7,0,4,0,0,0,0,0,0,0,0,8,226,627,Cotejo (Levantada en Casilla),I,09/06/2021 11:06:44
26075,'090868C0100',090868C010035887,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,868,1,C,0,Urbana,2,14,27,17,13,9,5,134,3,4,9,0,0,0,0,1,0,0,0,0,1,9,246,627,Cotejo (Levantada en Casilla),I,09/06/2021 11:06:18
26076,'090869B0100',090869B010034786,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,869,1,B,0,Urbana,2,19,20,12,9,6,13,136,6,5,5,0,1,0,0,0,0,0,0,0,0,12,244,550,Recuento (Para recuento (SRA)),I,09/06/2021 20:06:07
26077,'090869C0100',090869C010035888,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,869,1,C,0,Urbana,2,29,22,15,4,5,5,108,3,2,5,0,0,0,0,0,0,0,0,0,0,10,208,549,Recuento (Para recuento (SRA)),I,09/06/2021 20:06:28
26078,'090870B0100',090870B010034787,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,870,1,B,0,Urbana,2,24,23,12,10,9,8,149,3,1,9,0,0,1,1,0,0,0,0,0,0,11,261,628,Cotejo (Levantada en Casilla),I,09/06/2021 11:06:11
26079,'090870C0100',090870C010029162,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,870,1,C,0,Urbana,2,22,31,17,6,8,7,127,11,2,6,0,0,1,0,0,0,0,0,0,0,6,244,627,Recuento (Para recuento (SRA)),I,09/06/2021 20:06:33
26080,'090871B0100',090871B010034788,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,871,1,B,0,Urbana,2,23,19,16,12,5,6,158,8,2,4,0,2,0,0,1,0,0,0,0,0,5,261,571,Recuento (Para recuento (SRA)),I,09/06/2021 21:06:52
26081,'090871C0200',090871C020029164,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,871,2,C,0,Urbana,2,16,20,20,11,5,4,147,12,3,3,0,1,0,0,0,0,0,0,0,0,11,253,570,Recuento (Para recuento (SRA)),I,09/06/2021 20:06:37
26082,'090871C0100',090871C010029163,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,871,1,C,0,Urbana,2,21,22,19,12,4,8,133,10,4,7,0,0,0,1,0,0,0,0,0,0,9,250,570,Recuento (Para recuento (SRA)),I,09/06/2021 21:06:15
26083,'090872B0100',090872B010034789,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,872,1,B,0,Urbana,2,27,32,44,8,3,10,142,10,2,8,0,0,0,0,0,0,0,0,0,0,13,299,660,Recuento (Para recuento (SRA)),I,09/06/2021 21:06:13
26084,'090872C0100',090872C010029165,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,872,1,C,0,Urbana,2,26,26,52,7,4,12,137,8,3,7,0,1,3,0,0,0,0,0,0,1,6,293,660,Recuento (Para recuento (SRA)),I,09/06/2021 21:06:09
26085,'090873B0100',090873B010034790,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,873,1,B,0,Urbana,2,50,47,15,8,3,9,163,6,8,7,0,1,0,0,0,0,0,0,0,1,10,328,689,Cotejo (Levantada en Casilla),I,09/06/2021 11:06:43
26086,'090873C0100',090873C010035889,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,873,1,C,0,Urbana,2,35,43,11,14,3,14,159,14,3,7,0,2,1,0,0,0,0,0,0,0,12,318,689,Recuento (Para recuento (SRA)),I,09/06/2021 21:06:31
26087,'090874B0100',090874B010034791,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,874,1,B,0,Urbana,2,48,31,9,15,6,15,181,12,8,9,0,1,0,0,1,0,0,0,0,0,16,352,713,Recuento (Para recuento (SRA)),I,09/06/2021 21:06:24
26088,'090874C0100',090874C010029166,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,874,1,C,0,Urbana,2,40,44,14,21,9,9,173,13,8,10,0,1,0,0,0,0,0,0,0,0,11,353,712,Recuento (Para recuento (SRA)),I,09/06/2021 21:06:15
26089,'090875B0100',090875B010034792,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,875,1,B,0,Urbana,2,33,29,13,11,4,2,144,15,2,10,0,2,0,1,0,0,0,0,0,1,8,275,606,Recuento (Para recuento (SRA)),I,09/06/2021 21:06:10
26090,'090875C0200',090875C020036051,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,875,2,C,0,Urbana,2,13,19,17,9,3,7,146,10,8,3,0,0,0,0,0,0,0,0,0,0,14,249,606,Recuento (Para recuento (SRA)),I,09/06/2021 21:06:44
26091,'090875C0100',090875C010035890,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,875,1,C,0,Urbana,2,16,19,12,8,9,4,144,6,2,8,0,3,0,0,0,0,0,0,0,1,9,241,606,Recuento (Para recuento (SRA)),I,09/06/2021 21:06:46
26092,'090876B0100',090876B010034793,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,876,1,B,0,Urbana,2,12,8,38,11,2,1,141,14,9,3,0,3,0,0,0,0,0,0,0,0,6,248,604,Recuento (Para recuento (SRA)),I,09/06/2021 21:06:21
26093,'090876C0400',090876C040036055,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,876,4,C,0,Urbana,2,6,17,35,13,0,4,118,8,2,5,0,0,0,0,0,0,0,0,0,3,12,223,604,Recuento (Para recuento (SRA)),I,09/06/2021 11:06:36
26094,'090876C0100',090876C010036052,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,876,1,C,0,Urbana,2,11,29,33,13,7,4,184,9,5,8,0,0,0,0,0,0,0,0,0,0,10,313,604,Recuento (Para recuento (SRA)),I,09/06/2021 21:06:34
26095,'090876C0200',090876C020036053,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,876,2,C,0,Urbana,2,10,10,45,5,2,6,126,13,3,5,0,1,0,0,1,0,0,0,0,0,15,242,604,Recuento (Para recuento (SRA)),I,09/06/2021 21:06:02
26096,'090876C0300',090876C030036054,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,876,3,C,0,Urbana,2,4,24,39,10,4,2,116,11,7,1,0,1,0,0,0,0,0,0,0,0,14,233,604,Recuento (Para recuento (SRA)),I,09/06/2021 21:06:28
26097,'090877B0100',090877B010034794,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,877,1,B,0,Urbana,2,18,29,37,12,8,6,160,17,4,8,0,1,0,0,0,0,0,0,0,1,15,316,696,Recuento (Para recuento (SRA)),I,09/06/2021 11:06:53
26098,'090877C0300',090877C030036057,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,877,3,C,0,Urbana,2,7,19,30,12,4,8,196,8,7,6,0,1,0,0,0,0,0,0,0,0,12,310,695,Cotejo (Levantada en Casilla),I,09/06/2021 11:06:15
26099,'090877C0200',090877C020036056,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,877,2,C,0,Urbana,2,10,19,20,4,9,10,180,11,0,4,0,0,1,0,1,0,0,0,0,0,13,282,696,Recuento (Para recuento (SRA)),I,09/06/2021 11:06:58
26100,'090877C0100',090877C010029167,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,877,1,C,0,Urbana,2,12,17,26,6,8,4,189,9,1,6,0,1,0,0,0,0,0,0,0,0,17,296,696,Recuento (Para recuento (SRA)),I,09/06/2021 11:06:07
26101,'090878B0100',090878B010034795,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,878,1,B,0,Urbana,2,18,9,25,18,8,6,149,6,3,4,0,1,0,0,0,0,0,0,0,0,15,262,684,Recuento (Para recuento (SRA)),I,09/06/2021 11:06:06
26102,'090878C0100',090878C010036058,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,878,1,C,0,Urbana,2,16,24,17,15,4,5,135,5,3,7,0,1,0,0,0,0,0,0,0,0,11,243,684,Recuento (Para recuento (SRA)),I,09/06/2021 12:06:17
26103,'090878C0200',090878C020036059,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,878,2,C,0,Urbana,2,13,19,21,11,1,5,130,5,5,9,0,0,2,0,0,0,0,0,0,0,8,229,683,Recuento (Para recuento (SRA)),I,09/06/2021 12:06:22
26104,'090879B0100',090879B010034796,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,879,1,B,0,Urbana,2,3,14,15,12,6,9,104,8,3,3,0,0,0,0,0,0,0,0,0,0,10,187,530,Recuento (Para recuento (SRA)),I,09/06/2021 12:06:01
26105,'090879C0200',090879C020036061,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,879,2,C,0,Urbana,2,11,11,23,5,1,2,129,11,0,3,0,0,0,0,0,0,0,0,0,0,5,201,530,Recuento (Para recuento (SRA)),I,09/06/2021 12:06:04
26106,'090879C0100',090879C010036060,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,879,1,C,0,Urbana,2,9,17,18,5,2,4,120,6,0,6,0,1,2,0,0,0,0,0,0,0,8,198,530,Recuento (Para recuento (SRA)),I,09/06/2021 12:06:52
26107,'090880B0100',090880B010034797,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,880,1,B,0,Urbana,2,17,12,17,8,10,5,149,9,8,9,0,2,0,0,0,0,0,0,0,0,8,254,730,Cotejo (Levantada en Casilla),I,09/06/2021 11:06:51
26108,'090880C0100',090880C010036062,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,880,1,C,0,Urbana,2,15,22,22,7,3,4,154,8,5,5,0,0,0,0,0,0,0,0,0,0,11,256,729,Cotejo (Levantada en Casilla),I,09/06/2021 11:06:23
26109,'090881B0100',090881B010035448,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,881,1,B,0,Urbana,2,19,21,22,13,6,6,133,9,5,3,0,1,1,0,0,0,0,0,0,0,13,252,661,Recuento (Para recuento (SRA)),I,09/06/2021 12:06:29
26110,'090881C0100',090881C010029168,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,881,1,C,0,Urbana,2,14,16,20,8,7,14,130,8,2,5,0,0,0,1,1,0,0,0,0,0,7,233,661,Recuento (Para recuento (SRA)),I,09/06/2021 12:06:07
26111,'090881C0200',090881C020029169,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,881,2,C,0,Urbana,2,17,13,10,2,5,7,143,10,2,2,0,0,0,0,0,0,0,0,0,0,15,226,661,Recuento (Para recuento (SRA)),I,09/06/2021 12:06:21
26112,'090882B0100',090882B010035449,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,882,1,B,0,Urbana,2,13,14,18,13,4,2,132,6,1,3,0,0,0,0,0,0,0,0,0,0,5,211,548,Cotejo (Levantada en Casilla),I,09/06/2021 11:06:01
26113,'090882C0100',090882C010029170,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,882,1,C,0,Urbana,2,11,34,15,10,2,6,111,6,2,2,0,0,1,0,0,0,0,0,0,0,6,206,548,Recuento (Para recuento (SRA)),I,09/06/2021 12:06:13
26114,'090882C0200',090882C020036063,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,882,2,C,0,Urbana,2,4,25,10,9,3,4,146,6,2,1,0,3,0,0,0,0,0,0,0,0,6,219,547,Recuento (Para recuento (SRA)),I,09/06/2021 12:06:42
26115,'090883B0100',090883B010035450,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,883,1,B,0,Urbana,2,33,29,19,10,6,10,139,6,3,4,0,2,0,0,0,0,0,0,0,1,6,268,618,Cotejo (Levantada en Casilla),I,09/06/2021 11:06:25
26116,'090883C0100',090883C010036064,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,883,1,C,0,Urbana,2,23,22,20,10,5,14,148,14,3,8,0,3,0,0,1,0,0,0,0,0,10,281,618,Cotejo (Levantada en Casilla),I,09/06/2021 11:06:01
26117,'090883C0200',090883C020036065,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,883,2,C,0,Urbana,2,23,37,24,7,6,6,155,8,3,6,0,2,0,0,0,0,0,0,0,0,10,287,618,Cotejo (Levantada en Casilla),I,09/06/2021 11:06:35
26118,'090884B0100',090884B010035451,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,884,1,B,0,Urbana,2,27,27,71,8,5,6,171,18,1,2,0,2,0,0,0,0,0,0,0,0,17,355,724,Cotejo (Levantada en Casilla),I,09/06/2021 11:06:12
26119,'090884C0100',090884C010036066,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,884,1,C,0,Urbana,2,29,27,55,9,3,14,169,6,2,4,0,0,0,0,1,0,0,0,0,0,8,327,724,Recuento (Para recuento (SRA)),I,09/06/2021 13:06:47
26120,'090885B0100',090885B010035452,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,885,1,B,0,Urbana,2,32,23,17,12,3,5,152,6,15,8,0,2,0,0,0,0,0,0,0,1,13,289,652,Recuento (Para recuento (SRA)),I,09/06/2021 13:06:25
26121,'090885C0100',090885C010036067,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,885,1,C,0,Urbana,2,26,32,22,6,9,6,146,4,13,5,0,1,1,0,0,0,0,0,0,1,8,280,652,Recuento (Para recuento (SRA)),I,09/06/2021 13:06:56
26122,'090886B0100',090886B010035453,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,886,1,B,0,Urbana,2,25,20,5,13,8,6,131,10,5,3,0,0,0,0,1,0,0,0,0,1,14,242,587,Recuento (Para recuento (SRA)),I,09/06/2021 13:06:15
26123,'090886C0100',090886C010036068,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,886,1,C,0,Urbana,2,28,23,7,7,3,9,156,9,4,8,0,0,0,0,0,0,0,0,0,1,11,266,586,Recuento (Para recuento (SRA)),I,09/06/2021 13:06:54
26124,'090887B0100',090887B010035454,9,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,887,1,B,0,Urbana,2,37,25,11,7,2,6,120,4,3,10,0,0,0,0,0,0,0,0,0,0,14,239,564,Recuento (Para recuento (SRA)),I,09/06/2021 13:06:43
